query_id,supplier_id,industry,archetype,price,lead_time,quality_acceptance_rate,defect_rate,on_time_delivery_rate,past_performance_score,responsiveness_score,financial_stability_score,fulfillment_rate,capacity_reliability_score,has_iso_9001,geo_risk_score,relevance
1476,1476_1,machinery,budget,175.23,29,0.921,0.06,0.915,85.2,4.24,4.09,0.86,3.41,1,4.04,1
1476,1476_2,machinery,budget,216.68,30,0.961,0.017,0.866,85.8,4.32,3.72,0.85,2.69,1,3.79,3
1476,1476_3,machinery,balanced,287.62,23,0.948,0.027,0.922,90.3,4.51,4.64,0.85,1,1,1.87,2
1476,1476_4,machinery,budget,222.35,31,0.906,0.038,0.88,83.9,4.14,4.19,0.832,1.87,1,3.23,3
1476,1476_5,machinery,budget,267.24,37,0.916,0.063,0.857,75,4.13,3.89,0.834,3.07,1,3.18,1
1476,1476_6,machinery,premium,438.82,14,1,0.001,0.948,94.3,4.88,4.37,0.882,3.1,0,3.11,4
1476,1476_7,machinery,budget,188.4,36,0.953,0.049,0.916,88.8,4,4.53,0.872,2.1,1,2.69,3
1477,1477_1,machinery,budget,279.27,29,0.928,0.071,0.85,76.8,3.67,5,0.916,2.46,0,2.18,4
1477,1477_2,machinery,premium,453.68,14,1,0.001,0.929,79.3,4.74,4.31,0.832,2.41,1,2.82,3
1477,1477_3,machinery,premium,458.57,26,0.987,0.001,0.913,75.5,4.63,4.97,0.936,4.38,1,1,2
1477,1477_4,machinery,specialist,355.64,23,1,0.001,0.972,90,4.68,4.36,0.762,3.42,1,2.14,4
1477,1477_5,electronics,budget,128.95,11,0.917,0.069,0.869,88.3,3.83,4.02,0.882,3.15,0,2.83,2
1477,1477_6,machinery,budget,250.5,29,0.936,0.075,0.875,91.7,3.67,3.09,0.803,2.75,1,2.63,3
1477,1477_7,electronics,premium,271.77,10,1,0.001,0.956,87.4,4.65,3.86,0.84,3.08,0,1.43,3
1477,1477_8,electronics,specialist,228.09,5,1,0.004,0.95,93.5,4.9,4.13,0.759,3,1,3.27,3
1478,1478_1,automotive,budget,155.15,19,0.943,0.066,0.917,82.4,3.97,4.45,0.784,1.63,1,2.09,0
1478,1478_2,automotive,balanced,145.3,14,0.996,0.009,0.945,83.5,4.52,3.54,0.819,2.24,1,2.49,0
1478,1478_3,automotive,budget,89.18,13,0.907,0.056,0.868,90.4,4.11,3.47,0.904,3.64,1,1.66,3
1478,1478_4,automotive,premium,178.88,10,1,0.001,0.934,79.5,4.5,4.64,0.842,1.94,0,1.65,3
1478,1478_5,automotive,premium,239.92,9,1,0.001,0.957,84.4,5,4.13,0.894,5,1,3.76,4
1478,1478_6,automotive,specialist,176.86,16,1,0.001,0.917,82,4.65,4.6,0.905,1,1,3.7,4
1479,1479_1,machinery,premium,455.12,20,1,0.001,0.953,78.8,4.95,4.36,0.884,3.29,0,1.73,3
1479,1479_2,automotive,specialist,174.33,12,1,0.001,0.972,78.9,4.27,4.72,0.884,2.01,1,1,3
1479,1479_3,automotive,specialist,199.67,9,1,0.001,0.938,86.1,4.2,4.52,0.867,2.64,1,3.44,4
1479,1479_4,automotive,premium,189.9,12,1,0.001,0.926,93.1,4.24,4.41,0.805,2.37,0,2.11,3
1479,1479_5,machinery,specialist,369.91,22,1,0.001,0.911,90.6,5,3.67,0.834,4.45,0,1.46,3
1479,1479_6,automotive,specialist,199.11,12,1,0.001,0.915,88.2,4.86,4.32,0.927,4.27,1,4.24,3
1480,1480_1,machinery,balanced,338.05,24,0.945,0.001,0.905,90.8,4.23,4.77,0.832,4.17,1,1.26,4
1480,1480_2,machinery,premium,403.62,19,1,0.001,0.956,75,5,3.49,0.772,1.56,1,2.37,4
1480,1480_3,machinery,specialist,336.56,14,0.966,0.015,0.924,77.1,4.85,3.93,0.788,2.75,1,2.3,3
1480,1480_4,machinery,premium,420.44,19,1,0.001,0.938,91.1,4.72,3.6,0.894,2.87,0,1,4
1480,1480_5,machinery,balanced,317.76,22,0.985,0.003,0.937,83.1,4.32,4.77,0.907,1.5,1,2.28,2
1480,1480_6,electronics,specialist,240.48,11,1,0.001,0.897,84.7,4.35,4.22,0.762,3.07,1,2.94,2
1480,1480_7,electronics,premium,250.31,7,1,0.001,0.923,82.9,5,4.15,0.776,2.75,1,1.98,4
1480,1480_8,machinery,specialist,321.21,20,1,0.001,0.945,87.2,4.18,4.29,0.826,2.26,1,3.94,4
1480,1480_9,electronics,budget,145.08,15,0.945,0.024,0.87,83.7,3.66,4.23,0.871,2.7,1,2,3
1481,1481_1,chemicals,balanced,143.03,16,0.991,0.001,0.931,82.6,3.79,4.21,0.856,1.86,1,1.76,3
1481,1481_2,chemicals,specialist,144.66,21,0.974,0.001,0.921,76.9,4.57,4.67,0.843,4.08,1,2.61,3
1481,1481_3,electronics,budget,128.84,7,0.955,0.042,0.885,82.3,4.46,4.35,0.847,1,0,2.89,3
1481,1481_4,electronics,budget,127.89,14,0.9,0.044,0.91,77.3,3.59,4.69,0.903,3.53,0,4.05,2
1481,1481_5,electronics,specialist,250.75,12,0.975,0.001,0.937,85.9,4.38,5,0.765,3.1,0,2.8,3
1481,1481_6,electronics,premium,245.04,9,1,0.001,0.967,91.7,4.1,4.4,0.843,4.13,1,2.21,3
1481,1481_7,chemicals,specialist,162.25,16,0.992,0.001,0.937,93.9,4.26,3.48,0.809,4.29,1,1,3
1481,1481_8,chemicals,budget,82.7,23,0.93,0.091,0.875,85.6,4.17,3.53,0.878,2.46,1,2.45,2
1482,1482_1,electronics,specialist,247.32,8,0.973,0.001,0.957,86,4.37,3.6,0.877,3.43,0,4.15,3
1482,1482_2,electronics,premium,239.47,7,1,0.001,0.954,86.7,4.32,4.76,0.927,3.37,0,2.45,3
1482,1482_3,electronics,premium,260.81,15,1,0.001,0.947,92.4,4.62,3.92,0.883,3.31,1,2.44,0
1482,1482_4,electronics,budget,146.16,14,0.905,0.046,0.903,79.1,3.75,4.37,0.788,2.42,0,2.87,3
1482,1482_5,electronics,budget,135.23,13,0.9,0.068,0.894,91.6,4.16,3.99,0.86,4.55,1,1.41,1
1482,1482_6,electronics,specialist,228.05,9,1,0.001,0.95,93.9,4.29,4.54,0.883,2.04,1,3.89,3
1482,1482_7,electronics,premium,267.93,10,1,0.001,0.945,85.3,4.5,4.44,0.837,3.83,1,3.45,1
1482,1482_8,electronics,budget,132.41,19,0.948,0.027,0.898,86.1,3.53,4.18,0.89,3.72,1,3.39,2
1482,1482_9,electronics,balanced,190.43,8,0.955,0.01,0.926,94.5,4.24,4.25,0.803,2.51,1,3.15,3
1482,1482_10,electronics,balanced,202.58,12,0.989,0.006,0.896,85.2,4.99,4.16,0.881,2.83,0,3.32,3
1483,1483_1,automotive,budget,100.91,18,0.967,0.036,0.885,88.2,3.68,3.37,0.906,3.63,1,3.26,3
1483,1483_2,automotive,premium,238.26,16,1,0.001,0.963,87.8,4.97,4.37,0.952,3.01,0,1,3
1483,1483_3,automotive,balanced,132.58,14,0.958,0.005,0.903,94.1,4.39,3.95,0.844,3.23,0,2.63,0
1483,1483_4,automotive,balanced,124.78,8,0.94,0.027,0.898,82.4,4.8,4.63,0.785,2.81,1,3.1,2
1483,1483_5,automotive,balanced,149.62,11,0.983,0.011,0.92,86.8,4.17,3.73,0.882,1.67,1,1,1
1483,1483_6,automotive,balanced,167.92,7,0.934,0.009,0.956,84.4,4.49,3.97,0.925,2.15,1,2.02,2
1483,1483_7,automotive,premium,202.03,6,1,0.001,0.934,86.3,5,4.27,0.834,2.99,1,2.36,3
1483,1483_8,automotive,balanced,168.56,14,0.965,0.001,0.922,81.6,4.04,4.46,0.87,1,0,1,4
1484,1484_1,machinery,budget,184.28,20,0.941,0.047,0.866,98,3.97,4.33,0.86,3.34,1,2.67,4
1484,1484_2,automotive,balanced,140.23,16,0.955,0.02,0.937,78.3,4.51,4.49,0.869,2.02,1,1.9,4
1484,1484_3,automotive,balanced,146.98,11,0.945,0.019,0.865,84.7,4.37,3.36,0.882,1,1,2.08,2
1484,1484_4,machinery,balanced,312.83,30,0.962,0.001,0.93,81.5,4,4.45,0.895,4.09,1,1.48,3
1484,1484_5,machinery,balanced,300.42,31,0.967,0.021,0.899,82.3,3.87,4.27,0.892,2.99,1,2.98,3
1484,1484_6,automotive,premium,230.43,11,1,0.001,0.962,78.9,5,3.73,0.846,3.21,1,2.22,2
1484,1484_7,machinery,budget,212.43,28,0.915,0.071,0.876,78.8,3.75,4.43,0.804,3.63,0,3.34,3
1484,1484_8,machinery,balanced,295.07,22,0.966,0.014,0.936,83.4,4.15,4.11,0.7,3.12,1,1.51,2
1484,1484_9,machinery,premium,450.7,13,1,0.001,0.93,77.2,4.35,4.67,0.782,1,0,1.85,3
1485,1485_1,materials,balanced,83.8,18,0.922,0.001,0.924,84.2,4.22,5,0.914,2.61,1,3.16,2
1485,1485_2,materials,premium,120.88,12,0.999,0.001,0.909,87.2,4.44,5,0.852,2.09,1,1,2
1485,1485_3,materials,balanced,108.2,21,0.953,0.017,0.898,75,4.52,3.84,0.865,2.7,1,1.57,3
1485,1485_4,materials,budget,46.93,24,0.942,0.084,0.882,86.4,3.74,3.62,0.868,3.59,0,2.43,4
1485,1485_5,materials,premium,124.33,18,0.995,0.001,0.983,86.2,5,4.12,0.852,4.09,1,2.16,3
1485,1485_6,materials,balanced,74.18,17,1,0.022,0.903,81.9,4.44,3.67,0.976,3.14,1,3.12,2
1485,1485_7,materials,premium,106.36,16,0.979,0.001,0.969,88,5,4.42,0.856,2.87,1,1,4
1486,1486_1,chemicals,premium,133.78,11,1,0.001,0.94,83.8,4.65,3.6,0.753,1.04,1,1,3
1486,1486_2,chemicals,budget,100.31,21,0.941,0.062,0.89,90.7,4.11,4.22,0.862,3.58,1,1.85,3
1486,1486_3,chemicals,premium,126.47,17,1,0.001,0.938,75,5,3.76,0.823,2.65,1,2.88,0
1486,1486_4,chemicals,specialist,118.11,12,1,0.002,0.975,81.4,4.37,4.86,0.846,2.96,0,3.18,2
1486,1486_5,chemicals,specialist,148.77,18,0.998,0.001,0.91,87.8,4.65,3.91,0.936,4.27,1,2.73,3
1486,1486_6,chemicals,balanced,122.99,19,0.968,0.033,0.902,84.4,4.38,4.07,0.844,3.25,1,1.02,3
1486,1486_7,chemicals,budget,47.02,21,0.906,0.077,0.857,80.5,4.1,4.32,0.893,3.31,0,2.16,3
1487,1487_1,automotive,premium,176.71,11,1,0.001,0.975,81.7,4.66,4.5,0.871,2.44,0,2.13,4
1487,1487_2,automotive,budget,129.2,16,0.926,0.035,0.904,88.1,3.75,3.76,0.852,4.49,0,2.65,2
1487,1487_3,automotive,premium,224.04,16,0.994,0.001,0.967,81.7,4.51,4.66,0.873,4.83,1,2.55,3
1487,1487_4,automotive,premium,227.28,10,1,0.001,0.963,86,4.94,4.47,0.794,3.98,0,3.83,2
1487,1487_5,automotive,budget,94.15,18,0.946,0.077,0.871,81.4,4.09,4.16,0.862,4.32,1,1.71,2
1487,1487_6,automotive,budget,69.98,17,0.9,0.065,0.85,93.2,3.88,3.75,0.923,3.86,1,2.07,2
1487,1487_7,automotive,balanced,141.56,11,0.978,0.023,0.932,86.3,4.86,4.09,0.89,3.58,1,2.51,4
1487,1487_8,automotive,specialist,182.41,12,1,0.001,0.926,88.4,4.2,3.68,0.868,2.19,0,3.3,0
1488,1488_1,chemicals,specialist,142.96,16,0.988,0.001,0.928,85.1,4.43,4.43,0.762,1,0,2.02,0
1488,1488_2,chemicals,specialist,139.17,13,0.985,0.001,0.944,75.6,4.35,4.63,0.845,2.81,1,3.85,3
1488,1488_3,chemicals,premium,147.72,12,1,0.001,0.942,80.7,4.64,4.94,0.818,3.09,1,2.72,2
1488,1488_4,chemicals,specialist,145.13,14,1,0.001,0.942,93.1,4.56,4.32,0.764,3.83,1,2.32,3
1488,1488_5,chemicals,balanced,132.79,15,0.96,0.003,0.885,88.9,4.04,3.72,0.865,3.19,1,3.65,3
1489,1489_1,chemicals,balanced,121.41,14,0.926,0.011,0.916,82.2,4.05,4.12,0.967,3.02,0,2.38,3
1489,1489_2,chemicals,specialist,114.49,17,1,0.001,0.902,87.1,4.86,4.26,0.943,2.17,1,3.84,0
1489,1489_3,chemicals,premium,176.42,13,1,0.001,0.948,84.5,4.74,4.46,0.807,2.74,1,2.51,2
1489,1489_4,chemicals,balanced,165.78,15,0.997,0.001,0.944,89.2,4.31,4.88,0.788,1.74,0,2.47,1
1489,1489_5,chemicals,budget,73.26,20,0.9,0.086,0.911,92.4,4.05,3.75,0.846,2.35,0,1,3
1489,1489_6,chemicals,specialist,125.66,10,0.965,0.001,0.944,78,4.63,3.67,0.92,2.99,1,2.63,2
1489,1489_7,chemicals,specialist,124.74,16,1,0.002,0.933,93.1,4.53,4.17,0.8,1.98,0,2.61,3
1489,1489_8,chemicals,budget,124.35,25,0.904,0.019,0.859,89.4,4.06,2.6,0.796,4.26,1,2.54,4
1489,1489_9,chemicals,premium,146.03,14,0.998,0.001,0.979,85.9,5,4.32,0.896,2.37,1,2.17,3
1489,1489_10,chemicals,budget,82.83,14,0.948,0.058,0.894,89.7,4.84,4.52,0.788,3.97,1,2.37,3
1490,1490_1,chemicals,specialist,131.37,14,1,0.001,0.915,84.4,5,3.96,0.852,2.95,1,1.83,3
1490,1490_2,chemicals,premium,173.54,14,1,0.001,0.971,83.4,5,4.08,0.901,2.27,1,3.75,3
1490,1490_3,chemicals,budget,111.82,22,0.95,0.052,0.905,88.8,3.89,3.68,0.867,3.29,0,3.12,3
1490,1490_4,chemicals,premium,167.02,15,1,0.001,0.97,80.3,4.92,4.18,0.901,2.97,1,1.79,3
1490,1490_5,chemicals,budget,67.04,25,0.933,0.068,0.909,79.5,4.03,3.83,0.857,2.6,1,3.23,3
1491,1491_1,materials,specialist,107.17,24,0.989,0.001,0.887,78.3,4.41,4.12,0.868,3.27,1,1.56,3
1491,1491_2,materials,premium,116.23,12,1,0.001,0.938,88.9,4.89,4.08,0.907,1.82,1,3.7,2
1491,1491_3,machinery,premium,357.44,21,1,0.001,0.963,88.8,4.88,3.76,0.841,4.45,1,1.79,2
1491,1491_4,machinery,specialist,350.52,21,1,0.001,0.951,86.8,5,4.09,0.879,2.92,0,2.4,2
1491,1491_5,materials,specialist,72.3,12,0.992,0.001,0.934,88,4.48,4.62,0.882,2.48,0,4.16,3
1492,1492_1,materials,budget,58.39,30,0.907,0.029,0.869,83.7,3.63,4.93,0.931,3.94,1,2.64,2
1492,1492_2,materials,budget,33.12,22,0.982,0.033,0.876,88.5,4.25,3.52,0.873,2.49,1,2.1,3
1492,1492_3,materials,balanced,63.55,18,0.978,0.029,0.88,83,4.39,3.68,0.823,2.85,0,1.99,0
1492,1492_4,materials,balanced,75.7,16,0.998,0.023,0.939,83.1,4.27,4.17,0.807,2.46,0,1.83,3
1492,1492_5,materials,specialist,96.71,20,0.984,0.001,0.922,92.3,4.11,4.01,0.916,2.41,1,1.63,3
1492,1492_6,materials,budget,37.7,29,0.9,0.056,0.927,82.1,4.21,4.92,0.862,1.25,1,1.52,4
1492,1492_7,materials,budget,37.24,32,0.927,0.055,0.872,81.5,4.29,4,0.775,4.43,1,3.07,2
1492,1492_8,materials,balanced,89.56,19,0.965,0.001,0.878,84.7,4.54,4.34,0.854,2.72,1,2.07,3
1493,1493_1,chemicals,specialist,130.61,22,1,0.001,0.947,88,4.78,4.72,0.845,2.37,1,2.63,2
1493,1493_2,chemicals,specialist,147.1,16,1,0.001,0.942,87.6,4.3,4.62,0.852,4.38,1,2.23,1
1493,1493_3,chemicals,specialist,146.79,13,1,0.001,0.98,75,4.94,4.37,0.937,1.43,0,1.63,2
1493,1493_4,chemicals,balanced,99.05,17,0.941,0.018,0.874,87.6,5,4.08,0.74,2.95,0,2.32,2
1493,1493_5,chemicals,premium,161.3,19,0.993,0.001,0.945,90.5,4.61,5,0.906,1.05,0,1.65,3
1493,1493_6,chemicals,balanced,111.01,22,1,0.011,0.905,85.4,3.85,4.5,0.867,3.3,0,2.29,1
1493,1493_7,chemicals,specialist,164.41,9,1,0.001,0.905,84.9,4.7,4.03,0.75,1,1,1.09,3
1493,1493_8,chemicals,specialist,131.19,16,0.997,0.001,0.914,89.6,4.63,5,0.862,3.48,0,3.59,3
1493,1493_9,chemicals,specialist,136.78,20,0.979,0.001,0.918,81.8,4.66,4.34,0.839,3.69,1,2.13,2
1494,1494_1,machinery,balanced,313.52,25,0.956,0.001,0.923,94.4,4.4,4.22,0.81,3.52,0,1.51,1
1494,1494_2,machinery,balanced,270.63,20,0.978,0.014,0.943,80.4,3.55,4.61,0.899,4.36,1,2.63,3
1494,1494_3,machinery,balanced,299.1,26,1,0.004,0.945,86,4.16,4.27,0.765,2.31,1,2.78,3
1494,1494_4,machinery,specialist,381.23,21,0.995,0.001,0.933,78.2,4.7,3.58,0.872,3.97,1,2.29,3
1494,1494_5,machinery,specialist,356.1,24,0.988,0.001,0.945,87.5,4.4,3.88,0.797,3.79,1,1,3
1494,1494_6,machinery,premium,414.38,19,1,0.001,0.985,82.8,5,4.52,0.794,2.6,0,1.66,3
1494,1494_7,machinery,specialist,391.28,18,0.986,0.001,0.943,83.3,4.36,4.13,0.816,1.31,1,2.89,2
1495,1495_1,automotive,specialist,178.64,11,0.996,0.001,0.914,91.9,4.98,3.74,0.817,3.65,0,4.72,2
1495,1495_2,automotive,balanced,152.7,12,0.989,0.014,0.897,80.9,3.62,3.99,0.936,2.12,0,2.51,3
1495,1495_3,automotive,specialist,168.85,12,0.991,0.001,0.935,84.8,4.59,4.25,0.785,2.69,0,1.4,4
1495,1495_4,automotive,budget,131.78,10,0.922,0.04,0.91,77.4,3.74,3.54,0.798,2.75,1,2.39,3
1495,1495_5,automotive,balanced,189.95,13,0.977,0.025,0.923,85.5,3.83,4.9,0.817,5,1,5,4
1495,1495_6,automotive,balanced,187.4,18,0.985,0.02,0.931,86,4.35,4.05,0.821,2.55,1,4.86,1
1495,1495_7,automotive,premium,188.18,7,1,0.001,0.95,86.2,4.94,4.11,0.801,3.09,1,2.8,0
1496,1496_1,chemicals,budget,100.81,25,0.908,0.04,0.911,88.2,3.84,2.73,0.811,3.92,0,3.44,3
1496,1496_2,chemicals,specialist,133.28,16,1,0.001,0.945,81.6,4.56,5,0.771,1.82,0,1,3
1496,1496_3,chemicals,specialist,144.9,16,0.965,0.001,0.942,85.9,4.41,4.03,0.923,3.41,0,3.15,3
1496,1496_4,chemicals,specialist,138.36,16,0.977,0.001,0.935,91.4,4.64,3.73,0.858,2.96,0,2.1,3
1496,1496_5,chemicals,balanced,102.74,15,0.947,0.032,0.868,86.6,3.87,4.77,0.876,3.45,0,1,3
1496,1496_6,chemicals,specialist,146.27,15,1,0.001,0.924,85.7,4.56,4.37,0.87,4.34,1,4.46,0
1497,1497_1,electronics,budget,141.19,9,0.955,0.051,0.931,76.3,3.58,3.47,0.813,2.92,1,3.08,2
1497,1497_2,electronics,specialist,238.5,7,0.986,0.001,0.949,83.7,4.53,4.79,0.822,3.98,0,2.35,2
1497,1497_3,electronics,balanced,188.81,15,0.971,0.045,0.928,85.9,4.66,3.86,0.846,2.72,1,2.2,2
1497,1497_4,electronics,premium,290.96,4,1,0.001,0.965,86.8,4.77,5,0.852,4.21,0,3.39,4
1497,1497_5,electronics,budget,170.75,8,0.929,0.06,0.85,82,3.83,4.17,0.833,1.82,0,2.8,3
1497,1497_6,electronics,specialist,228.88,7,1,0.001,0.944,92.3,5,4.56,0.864,2.98,1,1.66,3
1497,1497_7,electronics,premium,302.23,11,1,0.001,0.982,84.4,4.82,5,0.899,2.91,1,1.92,2
1497,1497_8,electronics,budget,122.39,14,0.933,0.067,0.874,82.6,4.27,4.04,0.777,3.62,0,2.66,2
1497,1497_9,electronics,budget,146.43,17,0.943,0.035,0.85,89.4,3.84,4.1,0.8,2.36,1,2.88,2
1497,1497_10,electronics,specialist,218.88,12,0.998,0.001,0.922,81.3,4.29,3.67,0.94,3.05,1,2.67,3
1498,1498_1,electronics,premium,281.19,7,1,0.001,0.933,87.8,5,4.06,0.934,2.03,1,2.03,4
1498,1498_2,electronics,budget,179.36,9,0.903,0.075,0.857,91.9,3.57,4.67,0.823,3.87,1,1.09,4
1498,1498_3,electronics,budget,117.18,10,0.944,0.059,0.85,84.1,3.79,4.26,0.947,2.07,1,2.93,3
1498,1498_4,electronics,budget,138.55,5,0.917,0.075,0.882,86.6,3.58,4.71,0.855,2.17,1,1,3
1498,1498_5,electronics,premium,282.01,6,1,0.001,0.967,86.7,4.42,5,0.836,2.4,0,2.81,0
1498,1498_6,electronics,balanced,196.11,12,0.983,0.009,0.938,80.8,4.57,4.4,0.863,3.75,0,3.3,2
1498,1498_7,electronics,specialist,253.51,11,0.979,0.001,0.914,79.8,4.88,3.8,0.864,3.78,1,3.12,3
1499,1499_1,electronics,budget,106.6,12,0.941,0.081,0.902,80.1,4.99,3.85,0.945,1.4,0,2.86,0
1499,1499_2,electronics,specialist,242.18,7,1,0.001,0.98,75,5,3.51,0.841,2.75,0,1.32,4
1499,1499_3,electronics,specialist,244.68,9,0.985,0.001,0.942,84.2,4.72,4.73,0.741,4.63,1,3.09,3
1499,1499_4,electronics,premium,254.02,11,1,0.001,0.972,88.1,5,4.47,0.846,2.41,0,2.41,2
1499,1499_5,electronics,premium,258.64,13,0.999,0.001,0.95,85.8,4.25,4.58,0.822,3.36,1,2.74,2
1499,1499_6,electronics,balanced,219.64,13,0.968,0.023,0.915,86.8,4.39,4.88,0.842,2.52,0,3.13,2
1499,1499_7,electronics,premium,267.61,10,1,0.001,0.969,86.9,4.75,4.7,0.89,3.98,1,4.86,4
1500,1500_1,machinery,premium,399.3,23,1,0.001,0.99,90.1,4.7,4.46,0.843,3.41,1,1,2
1500,1500_2,machinery,specialist,311.26,25,1,0.001,0.955,90.4,4.69,4.39,0.84,1.03,0,1.75,2
1500,1500_3,machinery,balanced,321.23,31,0.976,0.006,0.926,87.7,4.7,3.59,0.857,3.75,1,4.61,3
1500,1500_4,machinery,specialist,394.74,20,1,0.003,0.912,87,4.1,3.92,0.953,3.9,1,4.2,3
1500,1500_5,machinery,balanced,309.61,27,0.982,0.016,0.888,90,4.14,4.35,0.837,2.55,1,2.18,3
1501,1501_1,machinery,premium,397.37,19,1,0.001,0.941,83.6,5,4.48,0.819,1.9,1,3.57,4
1501,1501_2,machinery,balanced,247.65,21,0.972,0.021,0.955,84,3.54,4.55,0.836,4.17,0,3,3
1501,1501_3,machinery,budget,197.72,29,0.936,0.07,0.86,87,4.04,2.91,0.881,5,1,3.14,2
1501,1501_4,machinery,balanced,285.16,25,0.98,0.002,0.885,82.2,4.82,4.19,0.845,2.85,1,1.46,2
1501,1501_5,machinery,specialist,374.56,17,0.997,0.001,0.914,88.2,4.57,4.17,0.838,4.21,1,2.92,3
1501,1501_6,machinery,budget,203.9,35,0.938,0.042,0.856,90.3,4.42,3.8,0.864,1.64,1,4.21,3
1501,1501_7,machinery,premium,375.96,17,1,0.001,0.933,96.7,4.99,4.62,0.83,2.93,0,2.27,3
1501,1501_8,machinery,premium,391.43,23,0.971,0.001,0.935,83.1,4.92,4.75,0.901,3.6,1,2.04,3
1501,1501_9,machinery,balanced,328.49,22,0.967,0.001,0.914,87.2,4.42,4.93,0.845,1.53,1,1.54,0
1502,1502_1,chemicals,specialist,136.22,17,1,0.003,0.937,88.1,4.66,3.98,0.838,4.05,0,2.44,3
1502,1502_2,chemicals,premium,179.47,10,0.989,0.001,0.98,88.5,5,4.8,0.891,1,1,3.91,3
1502,1502_3,chemicals,premium,154.59,14,1,0.001,0.941,87.2,4.59,4.7,0.833,2.23,1,2.95,3
1502,1502_4,chemicals,balanced,119.31,21,0.973,0.044,0.868,91.1,4.68,3.78,0.896,3.58,1,1,3
1502,1502_5,chemicals,budget,80.21,20,0.947,0.033,0.88,85.4,4.67,3.87,0.824,5,1,3.07,4
1502,1502_6,chemicals,premium,154.89,16,1,0.001,0.957,92.5,4.6,5,0.768,1,1,2.65,2
1502,1502_7,chemicals,premium,200.38,14,1,0.001,0.99,82.8,5,5,0.839,3.52,0,3.81,0
1502,1502_8,chemicals,balanced,147.96,15,0.971,0.001,0.938,81.7,4.06,4.46,0.793,1.72,1,1.32,3
1502,1502_9,chemicals,premium,151.78,15,1,0.001,0.974,81,4.85,4.32,0.86,3.35,0,4.19,3
1503,1503_1,materials,budget,80.4,22,0.941,0.074,0.928,84,3.95,4.06,0.844,1.84,1,2.55,2
1503,1503_2,materials,premium,106.44,17,1,0.001,0.951,87.3,4.84,3.91,0.833,4.22,1,1.82,3
1503,1503_3,materials,budget,89.2,18,0.9,0.037,0.856,80.2,4.27,3.55,0.815,2.45,0,1.21,2
1503,1503_4,materials,balanced,54.93,19,0.964,0.007,0.926,88.6,4.15,3.88,0.822,1,1,2.6,2
1503,1503_5,materials,premium,137.88,11,1,0.001,0.98,77.4,4.97,4.75,0.863,3.19,0,1.14,2
1503,1503_6,materials,specialist,97.11,25,1,0.001,0.951,83.6,4.36,4.01,0.821,1.64,1,1.14,4
1503,1503_7,materials,balanced,92.2,16,0.94,0.02,0.9,89.2,4.35,4.72,0.866,1.59,1,4.69,4
1503,1503_8,materials,budget,53.83,25,0.9,0.035,0.867,84.9,4.08,4.09,0.826,1.13,1,1.99,0
1504,1504_1,automotive,balanced,131.34,19,1,0.001,0.945,81,4.58,4.02,0.85,3.35,0,1.02,3
1504,1504_2,automotive,specialist,188.08,9,0.981,0.001,0.947,87.4,4.37,4.16,0.843,3.29,1,1.64,3
1504,1504_3,automotive,budget,119.29,18,0.926,0.053,0.904,78.7,4.14,3.5,0.823,4.18,1,1.66,3
1504,1504_4,automotive,premium,197.34,10,1,0.001,0.908,75,5,5,0.817,2.5,1,2.05,2
1504,1504_5,automotive,specialist,184.94,14,1,0.001,0.969,79.7,4.48,4.3,0.814,4.26,1,1.9,4
1505,1505_1,materials,balanced,71.7,16,0.938,0.026,0.93,79.5,4.01,4.31,0.845,2.86,1,3.79,4
1505,1505_2,materials,budget,69.06,20,0.9,0.031,0.875,91,3.67,4.49,0.856,1.62,1,1.58,1
1505,1505_3,chemicals,balanced,101.88,16,0.942,0.001,0.934,85.5,3.83,4.22,0.893,2.7,1,1.12,4
1505,1505_4,materials,balanced,81.14,18,0.956,0.019,0.882,85,4.55,4.24,0.923,2.8,1,2.76,1
1505,1505_5,chemicals,premium,144.06,11,1,0.001,0.916,77.8,4.88,4.73,0.858,2.87,1,3.12,0
1505,1505_6,chemicals,premium,170.27,9,1,0.001,0.952,83.8,4.35,4,0.8,2.9,1,3.89,4
1505,1505_7,materials,budget,78.98,26,0.907,0.072,0.875,86.4,3.75,3.2,0.822,1.42,0,2.82,3
1505,1505_8,chemicals,specialist,139.87,12,1,0.001,0.966,88.8,4.11,4.53,0.807,2.74,1,3.77,3
1505,1505_9,materials,balanced,94.38,23,0.925,0.018,0.933,79.7,3.96,4.31,0.841,2.91,1,3.41,3
1506,1506_1,materials,premium,112.44,13,1,0.001,0.986,92.5,4.98,3.56,0.837,1.62,1,2.41,3
1506,1506_2,materials,premium,107.12,17,0.992,0.001,0.959,78.6,4.88,4.41,0.809,2.33,0,3.68,2
1506,1506_3,automotive,budget,135.44,17,0.964,0.043,0.887,80,4.32,3.93,0.88,2.6,1,2.56,4
1506,1506_4,automotive,premium,184.2,11,0.991,0.001,0.932,90.2,4.74,4.02,0.764,4.61,1,1.92,1
1506,1506_5,materials,specialist,117.73,16,1,0.001,0.948,88.2,4.29,4.06,0.897,4.72,1,3.29,2
1506,1506_6,materials,balanced,88.34,16,0.972,0.026,0.92,81.5,3.63,3.95,0.888,4.74,1,1.57,4
1506,1506_7,automotive,balanced,128.46,19,0.951,0.04,0.899,86.8,4.08,3.75,0.876,3.25,0,2.21,2
